product_code,unit_of_order_code,product_name(do not edit),quantity_type(do not edit),product_tag,extra_product_details,tax_applicable(Yes or No),availability(available or limited or unavailable or hidden),cost,level_1,level_2,level_3,level_4,level_5,level_6,level_7,level_8,product_id(do not edit),quantity_type_id(do not edit)
'GSK','Each',Salad - Greek (Kitchen),Each,'','','No','available',13.50,30.00,30.00,36.00,36.00,30.00,30.00,30.00,33.90,7151cca3-bc04-4eba-9a14-fe2b159dd6e7,8d446963-03cb-4081-9ba7-4909f3208813
'W2748','',Salad - Pasta,Each (300g),'Kitchen','48 hours notice required for this product','No','available',4.99,5.59,5.59,6.71,5.59,5.59,5.59,6.71,5.59,2a4d374a-af32-4f77-b2e4-3cb2f46973f8,ce2726c1-c57c-4d7b-940e-82248a984c2b
'W2749','',Salad - Pesto Pasta & Tuna,Each (300g),'Kitchen','48 hours notice required for this product','No','available',4.99,5.59,5.59,6.71,5.59,5.59,5.59,6.71,5.59,d9193336-d05e-438a-9c89-294a34114556,ce2726c1-c57c-4d7b-940e-82248a984c2b
'PPS','Each',Salad - Pesto Pasta (Kitchen),Each,'','','No','available',13.85,30.00,30.00,36.00,36.00,30.00,30.00,30.00,33.90,c664842b-b8b7-49aa-86fc-1e0273df3654,8d446963-03cb-4081-9ba7-4909f3208813
'W2750','',Salad - Potato Chipotle,Each (350g),'Kitchen','48 hours notice required for this product','No','available',4.99,5.59,5.59,6.71,5.59,5.59,5.59,6.71,5.59,49a686cc-e080-4080-8fca-f71379c2368e,b39ecdf3-279f-4993-a62b-fb65d8673ad2
'W2751','',Salad - Potato Creamy,Each (350g),'Kitchen','48 hours notice required for this product','No','available',4.99,5.59,5.59,6.71,5.59,5.59,5.59,6.71,5.59,e090cf24-413c-4bde-a86b-dd3abcb3c75f,b39ecdf3-279f-4993-a62b-fb65d8673ad2
'W2752','',Salad - Pumpkin,Each (300g),'Kitchen','48 hours notice required for this product','No','available',4.99,5.59,5.59,6.71,5.59,5.59,5.59,6.71,5.59,03b0415d-7394-47d4-a8cf-bcb540ccb363,ce2726c1-c57c-4d7b-940e-82248a984c2b
'PCPS','Each',Salad - Pumpkin and Chickpea (Kitchen),Each,'','','No','available',11.45,30.00,30.00,36.00,36.00,30.00,30.00,30.00,33.90,71d3af29-4ba5-4f90-a359-e102acb15cd8,8d446963-03cb-4081-9ba7-4909f3208813
'M1603','PUN',Salad Kit - Caesar Salad 'Hi Fresh',Pn (180g),'N6','','No','available',3.20,4.00,4.00,4.80,4.00,4.00,4.00,4.80,4.00,1b90cfe3-21df-4b38-b979-622dc558b720,b16716e2-c31f-46d6-a64b-a2621faff4c6
'M1604','PUN',Salad Kit - Greek Salad 'Hi Fresh',Pn (180g),'N6','','No','available',3.20,4.00,4.00,4.80,4.00,4.00,4.00,4.80,4.00,77e5bd87-6e43-4cfe-9c78-5dea9e84921b,b16716e2-c31f-46d6-a64b-a2621faff4c6
'I1070','',Salad Mix 'Flow',Box (16),'N1','','No','available',20.80,26.00,28.00,31.20,28.00,28.00,25.00,31.20,25.00,36b5de2e-cb2b-484d-8adc-fb0a9719e578,55da2406-ecd7-4549-a824-897b50a68b76
'I1071','',Salad Mix 'Flow',Pn (100g) ,'N1','','No','available',1.30,1.75,1.85,2.10,1.85,1.85,1.65,2.10,1.65,36b5de2e-cb2b-484d-8adc-fb0a9719e578,845b1c01-6f33-4048-b0fd-0c9c4e410112
'I1072','',Salad Mix - Asian,Box (1.5kg),'P6','','No','available',12.00,18.50,19.00,22.20,19.00,19.00,18.50,22.20,18.50,5c47b462-55de-4624-accb-39297209f474,3dc751a4-c389-4c99-88f3-b154d9d5cbce
'I1073','',Salad Mix - Asian,Kg,'P6','','No','available',8.00,16.00,16.50,19.20,16.50,16.50,16.00,19.20,16.00,5c47b462-55de-4624-accb-39297209f474,94ab9910-b3ea-495c-a740-198b0364a92f
'I1075','',Salad Mix - Cress,Box (1.5kg),'P5','','No','limited',12.00,18.50,19.00,22.20,19.00,19.00,18.50,22.20,18.50,ecbf67da-268d-492a-992a-b0aad998e2b5,3dc751a4-c389-4c99-88f3-b154d9d5cbce
'I1076','',Salad Mix - Gold,Box (1.5kg),'P5','','No','limited',14.00,18.50,19.00,22.20,19.00,19.00,18.50,22.20,18.50,eef196c2-946f-4fd4-bef6-31f367831ab1,3dc751a4-c389-4c99-88f3-b154d9d5cbce
'I1077','CTN',Salad Mix - Hussey Premium,Box (1.5kg),'P7','','No','limited',10.00,16.00,16.75,19.20,16.75,16.75,15.50,19.20,15.50,d35d90d1-1139-4e7a-9b4a-9671d6a6750f,3dc751a4-c389-4c99-88f3-b154d9d5cbce
'I1078','',Salad Mix - Premium,Box (1.5kg),'O3','','No','available',8.00,13.00,13.50,14.50,13.50,13.50,13.00,14.50,13.00,64619b86-2a7d-4387-abcb-5215d242bda9,3dc751a4-c389-4c99-88f3-b154d9d5cbce
'I1079','',Salad Mix - Premium,Kg,'O3','','No','available',6.00,13.00,13.50,14.50,13.50,13.50,13.00,14.50,13.00,64619b86-2a7d-4387-abcb-5215d242bda9,94ab9910-b3ea-495c-a740-198b0364a92f
'I1080','',Salad Mix 3kg,Box,'N6','','No','available',17.00,22.00,22.50,24.00,22.50,22.50,22.00,24.00,22.00,76cfa4af-af99-41e2-9518-fe0d6bfcbea2,73f0655b-b943-5c0e-92c6-fad4b79d53b8
'W2709','EA',Salmon Pattie,Each,'Kitchen - Bulk','48 hours notice required for this product','No','available',3.60,7.50,7.50,9.00,7.50,7.50,7.50,9.00,7.50,a238c667-d375-47bd-b77d-ee5ccac3740d,8d446963-03cb-4081-9ba7-4909f3208813
'L1420','',Salsify - Black ,Kg,'E3','','No','available',50.00,64.00,67.00,76.80,67.00,67.00,60.00,76.80,60.00,24f94012-a548-40f4-b80f-f652ede91a87,94ab9910-b3ea-495c-a740-198b0364a92f
'L1421','',Salsify - White ,Kg,'E3','','No','unavailable',50.00,62.00,65.00,74.40,65.00,65.00,60.00,74.40,60.00,91480a7c-c190-4103-8bd4-4fb5cfb76678,94ab9910-b3ea-495c-a740-198b0364a92f
'F0994','CTN',Salt Flakes 'Murray River',CTN (12),'','','No','available',5.90,9.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,a2ed415b-9236-40d6-8a06-2f57b51c7ade,976b944c-7c1b-4e6f-923f-9dbb5ce51da1
'W2755','',Sandwich - Salami,Each,'Kitchen','48 hours notice required for this product','No','available',4.50,7.50,7.50,9.00,7.50,7.50,7.50,9.00,7.50,d2befb69-4cc2-49e3-8779-3fc66a20457c,8d446963-03cb-4081-9ba7-4909f3208813
'W2756','',Sandwich - Salmon,Each,'Kitchen','48 hours notice required for this product','No','available',4.50,7.50,7.50,9.00,7.50,7.50,7.50,9.00,7.50,2f152db5-bdf8-4c70-8ab5-b8af6bbef831,8d446963-03cb-4081-9ba7-4909f3208813
'NAPB','CTN',Sauce - Napoli with Basil 'Otway Pasta',CTN (6),'','','No','available',4.60,7.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,b377e21b-570a-4cf3-a064-95e62b2765a3,6f863200-b855-4fb9-addb-fa79918800ef
'NAPC','CTN',Sauce - Napoli with Chilli 'Otway Pasta',CTN (6),'','','No','available',4.60,7.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,92fb1aba-b45c-4bd3-9756-2aff27187d71,6f863200-b855-4fb9-addb-fa79918800ef
'7563','EA',Scone - Jam & Cream,Each,'Kitchen','','Yes','available',1.79,3.00,3.00,3.60,3.00,3.00,3.00,3.60,3.00,ba492437-6e12-43be-bf28-533bfb8b28c9,8d446963-03cb-4081-9ba7-4909f3208813
'R2217','',Seaweed - Funori,Pn,'D','','No','available',13.29,17.80,18.50,21.36,18.50,18.50,17.50,21.36,17.50,fad5551e-76b0-4f4b-88b1-d1a08127cbd6,8f170da3-9efc-40c7-b607-758d6b00e8a2
'1017170','EA',Seed and Weed Bars 'Red Hill',CTN (20),'','','No','available',3.60,5.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,b0e43d65-99cc-40ee-a8e8-6a4a1cdf9dc9,7dd95e3c-4286-498c-9b4f-3b4e4bad3df8
'L1422','',Shallots - Banana ,Box (5kg),'D','','No','available',25.00,33.50,37.50,41.00,37.50,37.50,32.50,41.00,32.50,0e283f97-6c13-47aa-929b-57cc275c7765,3d485084-df7f-4606-b912-b5c196504808
'L1423','',Shallots - Banana ,Kg,'D','','No','available',5.00,7.85,8.25,9.00,8.25,8.25,7.85,9.00,7.85,0e283f97-6c13-47aa-929b-57cc275c7765,94ab9910-b3ea-495c-a740-198b0364a92f
'L1424','',Shallots - Brown / Golden,Bag (5kg),'D','','No','available',25.00,33.50,37.50,41.00,37.50,37.50,32.50,41.00,32.50,39c9f394-7949-46bc-ae7c-3deca05d80cc,305f8071-b64c-488d-8ac9-09703d6e68b1
'L1425','',Shallots - Brown / Golden,Kg,'D','','No','available',5.00,7.85,8.25,9.00,8.25,8.25,7.85,9.00,7.85,39c9f394-7949-46bc-ae7c-3deca05d80cc,94ab9910-b3ea-495c-a740-198b0364a92f
'L1426','',Shallots - Purple / Red,Bag (5kg),'D','','No','available',30.00,40.00,42.00,48.00,42.00,42.00,40.00,48.00,40.00,347ef51a-8cf1-4cdf-8ab2-acb94c0fd729,305f8071-b64c-488d-8ac9-09703d6e68b1
'M1605','',Shallots Peeled,Bag (1kg),'J2','48 hours notice required for this product','No','available',12.00,15.50,16.50,17.50,16.50,16.50,15.50,17.50,15.50,cc34e6a7-c707-4319-ac80-f221e3b34409,895d6267-d5ac-4cbd-ac1b-6788fd2f46ed
'P2062','',Shiso,Bunch,'P4','','No','available',1.30,2.00,2.30,2.45,2.30,2.30,2.00,2.45,1.70,cdc6ee83-4ad6-4cfa-9515-2511ea31f31e,8c3d6a06-432f-4dd4-a1f8-ad595ebde6ed
'P2086','Bunch',Shiso - Perilla Green,Bunch,'N4','','No','available',2.00,3.30,3.70,3.96,3.70,3.70,3.30,3.96,3.30,c68eae87-4dc3-4a53-87a7-b7d35fd1dca1,8c3d6a06-432f-4dd4-a1f8-ad595ebde6ed
'J1151','',Silverbeet,Bunch,'K4','','No','available',2.70,3.50,3.85,4.20,3.85,3.85,3.40,4.20,3.10,beae35b4-e873-4805-8fbe-9b1f5cca744a,8c3d6a06-432f-4dd4-a1f8-ad595ebde6ed
'EPS','Each',Slice - Eggplant Parmigiana,Each,'','','No','available',13.20,40.00,40.00,48.00,48.00,40.00,40.00,40.00,45.20,f18b6ffd-f09c-4c2f-bf8a-31ad43ad0490,8d446963-03cb-4081-9ba7-4909f3208813
'PFSQS','Each',"Slice - Pumpkin, Feta, Spinach Quiche",Each,'','','No','available',11.76,40.00,40.00,48.00,48.00,40.00,40.00,40.00,45.20,c54f4279-de1a-41ff-be85-29a79a5a7a8b,8d446963-03cb-4081-9ba7-4909f3208813
'W2719','EA',Slice - Zucchini,Each,'Kitchen - Bulk','48 hours notice required for this product','No','available',4.60,104.00,104.00,124.80,104.00,104.00,104.00,124.80,104.00,a4fe3845-7a77-45a7-a76c-334527da9f94,8d446963-03cb-4081-9ba7-4909f3208813
'ZBS','Each',Slice - Zucchini and Bacon,Each,'','','No','available',9.36,40.00,40.00,48.00,48.00,40.00,40.00,40.00,45.20,15c697ad-75a3-4013-a0ed-80a0d51a4e2e,8d446963-03cb-4081-9ba7-4909f3208813
'N1844','',Snow Pea Shoots,Box (600g),'O5','','No','available',9.00,13.00,14.00,15.00,14.00,14.00,12.50,15.00,12.50,7eb30d1c-e414-4e91-8768-7c5a4502e977,3a2eed72-8b5b-43cc-93b1-4b687aa2a172
'N1845','',Snow Pea Shoots,Pn,'O5','','No','available',1.75,2.70,2.90,3.20,2.90,2.90,2.60,3.20,2.60,7eb30d1c-e414-4e91-8768-7c5a4502e977,8f170da3-9efc-40c7-b607-758d6b00e8a2
'N1846','',Snow Pea Shoots - Trio Sprouts,Pn,'O5','','No','available',2.20,2.90,3.20,3.48,3.20,3.20,2.90,3.48,2.90,e175fa45-14a7-4a60-a701-48b477b0d647,8f170da3-9efc-40c7-b607-758d6b00e8a2
'N1847','',Snow Pea Tendrils,Mega Tray,'D','','No','available',10.00,15.00,16.00,17.00,16.00,16.00,15.00,17.00,15.00,d7224e90-8024-4ef2-bb60-66e49531d836,1a100aff-73b1-4046-acbe-72ebca4ff7c8
'J1152','',Snow Pea Tendrils - Foliage,Box (1.5kg),'P6','','No','available',15.00,21.00,22.00,25.20,22.00,22.00,21.00,25.20,21.00,f8b2e3ed-6dfc-415a-87fb-dbe6dd25480c,3dc751a4-c389-4c99-88f3-b154d9d5cbce
'J1153','',Snow Pea Tendrils - Foliage,Kg,'P6','','No','available',10.00,18.00,18.50,21.60,18.50,18.50,18.00,21.60,18.00,f8b2e3ed-6dfc-415a-87fb-dbe6dd25480c,94ab9910-b3ea-495c-a740-198b0364a92f
'H0891','',Snowpeas,Kg,'F2','','No','available',12.00,17.50,18.50,19.50,18.50,18.50,17.00,19.50,14.50,abfa36ef-36ef-4261-addb-db8bb311eb46,94ab9910-b3ea-495c-a740-198b0364a92f
'P2063','',Sorrel,Bunch,'P4','','No','available',3.00,4.20,4.60,5.00,4.60,4.60,4.00,5.00,4.00,d6797f99-cf87-4dd1-aa98-6e48c0cfdee7,8c3d6a06-432f-4dd4-a1f8-ad595ebde6ed
'N1848','',Sorrel - Red Vein,Pn,'O5','','No','available',3.00,4.80,5.25,5.70,5.25,5.25,4.50,5.70,4.50,79ba845b-156f-4193-8ec6-02774b2a74c4,8f170da3-9efc-40c7-b607-758d6b00e8a2
'N1849','',Sorrel - Red Vein 'Aqua',Pn,'O5','','No','unavailable',5.00,7.50,8.00,9.00,8.00,8.00,7.50,9.00,7.50,57ba2f65-f822-4505-b474-0caab51a93dc,8f170da3-9efc-40c7-b607-758d6b00e8a2
'M1606','',Soup Mix ,Bag (2.5kg),'J4','','No','available',7.50,11.60,13.10,14.25,13.10,13.10,11.00,14.25,11.00,93fd0f65-3e5f-4e27-bfcd-13707600a611,33575ae6-8aad-4c14-9921-5df547c888bf
'BROM002','EA',Sourdough - Light Rye 'Bromley',Each,'','','No','available',4.20,7.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5dca9ce5-10ce-4d41-8a6f-f5fe7e8ece1e,8d446963-03cb-4081-9ba7-4909f3208813
'1018985','EA',Sourdough - Multigrain 'Bromley',Each,'','','No','available',4.20,7.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,77f3a024-3693-49ba-98d7-ca192a193216,8d446963-03cb-4081-9ba7-4909f3208813
'BROM001','EA',Sourdough - White 'Bromley',Each,'','','No','available',4.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,c4f93398-8280-4567-a74c-cfb05dd00afb,8d446963-03cb-4081-9ba7-4909f3208813
'B0156','',Soursop Fruit,Kg,'D','','No','unavailable',50.00,72.00,85.00,86.40,85.00,85.00,64.00,86.40,64.00,6a1ccb73-8923-4e10-a275-d912f6f95ec9,94ab9910-b3ea-495c-a740-198b0364a92f
'4901','CTN',Soy Milk 'Bonsoy',CTN (6),'','','No','available',19.00,29.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0d55b55e-4064-4174-b733-50d1b91e9a5d,6f863200-b855-4fb9-addb-fa79918800ef
'EATSPAG','CTN',Spaghetti 'Eat Pasta',CTN (12),'','','No','available',2.75,4.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,ba6b2e67-a457-4ca8-a81f-148cfb59833a,976b944c-7c1b-4e6f-923f-9dbb5ce51da1
'P2064','',Spearmint,Bunch,'O6','','No','limited',0.70,2.60,2.70,3.12,2.70,2.70,2.95,3.12,2.95,1bdc70be-670a-42d0-9d95-7ae0954fd9dd,8c3d6a06-432f-4dd4-a1f8-ad595ebde6ed
'J1154','',Spinach - Baby,Box (1.5kg),'O4','','No','available',8.14,13.00,13.50,14.50,13.50,13.50,13.00,14.50,13.00,1159cb16-204f-46c4-ac61-1ffa1e88a950,3dc751a4-c389-4c99-88f3-b154d9d5cbce
'J1155','',Spinach - Baby,Kg,'O4','','No','available',6.09,13.00,13.50,14.50,13.50,13.50,13.00,14.50,13.00,1159cb16-204f-46c4-ac61-1ffa1e88a950,94ab9910-b3ea-495c-a740-198b0364a92f
'J1156','',Spinach - Baby 'Flow',Box (16),'N1','','No','available',20.80,26.00,28.00,31.20,28.00,28.00,25.00,31.20,25.00,f19918ef-4118-4feb-9368-02bbf9ed11f8,55da2406-ecd7-4549-a824-897b50a68b76
'J1157','',Spinach - Baby 'Flow',Pn (100g) ,'N1','','No','available',1.30,1.75,1.85,2.10,1.85,1.85,1.65,2.10,1.65,f19918ef-4118-4feb-9368-02bbf9ed11f8,845b1c01-6f33-4048-b0fd-0c9c4e410112
'J1163','',Spinach - Baby 3Kg,Box,'N6','','No','available',16.00,22.00,22.50,24.00,22.50,22.50,22.00,24.00,22.00,b3bd3193-96f7-454c-9ed7-49cd06735631,73f0655b-b943-5c0e-92c6-fad4b79d53b8
'J1160','',Spinach - Big Leaf,Box (4kg) ,'N6','','No','available',14.00,23.00,25.00,27.60,25.00,25.00,22.00,27.60,22.00,86490385-e18c-4c4b-8fd8-3645c850dd73,bd7c7347-b0eb-45a5-a390-3263d830cf79
'J1172','',Spinach - English,Box (10),'L4','','No','available',20.00,29.00,32.00,35.00,32.00,32.00,28.00,35.00,39.00,c1e1b9e0-c748-45ea-8c39-50081d3ee1bb,60478ea0-5443-432d-8452-d4d8227cddb4
'J1162','',Spinach - English,Bunch,'L4','','No','available',2.00,3.30,3.65,3.90,3.65,3.65,3.00,3.90,4.55,c1e1b9e0-c748-45ea-8c39-50081d3ee1bb,8c3d6a06-432f-4dd4-a1f8-ad595ebde6ed
'O1935','',Spring Onions,Bunch,'P8','','No','available',2.00,2.65,2.80,2.95,2.60,2.80,2.60,2.85,1.80,55be8098-64d7-4ce7-b354-4e79e6cea2d2,8c3d6a06-432f-4dd4-a1f8-ad595ebde6ed
'O1936','',Spring Onions (LnE),Kg,'P8','','No','available',6.00,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,99497075-2015-423b-902d-f20e273624cc,94ab9910-b3ea-495c-a740-198b0364a92f
'M1607','',Spring Onions (Shredded),Kg,'J4','48 hours notice required for this product','No','available',10.50,16.50,18.00,19.50,18.00,18.00,16.00,19.50,16.00,42b31c6f-7e15-4f53-9990-81771ae2cb32,94ab9910-b3ea-495c-a740-198b0364a92f
'O1941','',Spring Onions - Loose,Kg,'P8','','No','available',7.50,11.60,13.20,14.25,13.20,13.20,11.40,14.25,11.40,59aa9df1-98f2-47e6-98b0-e979138cca3a,94ab9910-b3ea-495c-a740-198b0364a92f
'N1851','',Sprouts - Crunchy Combo,Pn,'O5','','No','available',1.50,2.20,2.50,2.80,2.50,2.50,2.00,2.80,2.85,ba1e9fa3-35db-45c7-bee3-75e8efce1ebd,8f170da3-9efc-40c7-b607-758d6b00e8a2
'H0901','',Squash - Spaghetti,Kg,'D','','No','available',5.00,7.20,8.50,8.64,8.50,8.50,6.85,8.64,6.85,3023b876-2143-467b-937b-715d319bd568,94ab9910-b3ea-495c-a740-198b0364a92f
'H0902','',Squash - Yellow,Box (5kg),'E3','','No','available',50.00,66.00,70.00,74.00,70.00,70.00,64.00,74.00,64.00,78794253-d98d-4f57-a6ba-9e98b74401e1,3d485084-df7f-4606-b912-b5c196504808
'H0903','',Squash - Yellow,Kg,'E3','','No','available',10.00,15.75,16.50,17.50,16.50,16.50,15.00,17.50,15.00,78794253-d98d-4f57-a6ba-9e98b74401e1,94ab9910-b3ea-495c-a740-198b0364a92f
'V2600','UNIT_OF_ORDER_TBA',Standard Freight,Box,'Q1','','Yes','available',0.00,5.00,5.00,5.65,5.65,5.00,5.00,5.00,5.00,93bbdb0b-06fe-5ae3-93e2-71fa42776a8d,73f0655b-b943-5c0e-92c6-fad4b79d53b8
'V2601','UNIT_OF_ORDER_TBA1',Standard Freight,Delivery,'Q1','','Yes','available',0.00,25.00,25.00,28.25,28.25,25.00,25.00,25.00,25.00,93bbdb0b-06fe-5ae3-93e2-71fa42776a8d,24362ed8-bb56-551c-b016-4784bae4761c
'B0157','',Starfruit (Carambola),Each,'F5','','No','available',1.50,2.20,2.50,2.80,2.50,2.50,2.20,2.80,2.20,359305b2-8a9f-45c8-8234-d581e86d728e,8d446963-03cb-4081-9ba7-4909f3208813
'B0158','',Starfruit (Carambola),Tray (30),'F5','','No','available',45.00,55.00,58.00,64.00,58.00,58.00,52.00,64.00,52.00,359305b2-8a9f-45c8-8234-d581e86d728e,9d751747-8f3f-4e30-b9f5-d7e402ccbd87
'P2065','',Stinging Nettles / Stingweed,Bunch,'O6','','No','available',2.00,2.80,3.00,3.36,3.00,3.00,2.80,3.36,2.80,29670721-cb8d-465a-9c87-22a91973b450,8c3d6a06-432f-4dd4-a1f8-ad595ebde6ed
'M1608','',Stir Fry (Wholesale),Bag (5kg),'Kitchen','','No','available',30.00,43.00,45.00,51.60,45.00,45.00,42.00,51.60,42.00,573965ee-ad2c-4256-9129-2d2e848ad2c4,305f8071-b64c-488d-8ac9-09703d6e68b1
'M1634','Pun',Stir Fry - Retail Pack,Punnet (400g),'N6','','No','available',3.00,4.50,5.00,5.50,5.00,5.00,4.00,5.50,4.00,6e1d0f39-aa16-4d96-88b3-dd8d9e73addc,d6499d26-cdc1-4daa-b674-fa6736d4aad7
'SE3442','CTN',Stock Powder - Chicken Organic 'San Elk',CTN (12),'','','No','available',6.17,10.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3fd726d3-3fdf-4443-934f-dc40e826b5a7,976b944c-7c1b-4e6f-923f-9dbb5ce51da1
'SE01','CTN',Stock Powder - Vegetable Organic 'San Elk',CTN (12),'','','No','available',6.17,10.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,fda8c9b4-3972-4a72-81ba-0232d6d60b4e,976b944c-7c1b-4e6f-923f-9dbb5ce51da1
'F0519','',Strawberries,Pn (250g),'M7','','No','available',2.86,3.75,4.00,4.25,4.80,4.00,3.75,5.25,4.25,cab75b66-7752-4892-8a16-95ebed6b6199,ad291d80-7a9d-4b51-b120-f4da24917a3d
'F0520','',Strawberries,Tray (15),'M7','','No','available',42.86,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,cab75b66-7752-4892-8a16-95ebed6b6199,638a3015-3b01-4b34-823b-e6f348b394ba
'F0521','',Strawberries (2nd's),Pn,'F4','','No','unavailable',2.00,3.25,3.50,3.80,3.50,3.50,3.00,3.80,3.00,89587c7a-ac4e-46be-9c55-755ccbb67ae5,8f170da3-9efc-40c7-b607-758d6b00e8a2
'M1609','',Strawberries (Cut),Kg,'J4','48 hours notice required for this product','No','unavailable',24.00,39.60,42.00,47.52,42.00,42.00,38.50,47.52,38.50,4554c831-9183-46a8-adee-0f0e5a22604a,94ab9910-b3ea-495c-a740-198b0364a92f
'M1610','',Strawberries (Halved),Each,'J4','72 HOURS NOTICE REQUIRED','No','unavailable',0.28,0.45,0.50,0.54,0.50,0.50,0.45,0.54,0.45,2fb2a872-86a6-4ea9-b49c-c6669266a7f3,8d446963-03cb-4081-9ba7-4909f3208813
'M1611','',Strawberries (Halved),Kg,'J4','72 HOURS NOTICE REQUIRED','No','unavailable',29.00,38.00,40.00,45.60,40.00,40.00,38.00,45.60,38.00,2fb2a872-86a6-4ea9-b49c-c6669266a7f3,94ab9910-b3ea-495c-a740-198b0364a92f
'F0522','',Strawberries - Green,Pn,'F4','','No','unavailable',5.00,6.40,6.70,7.68,6.70,6.70,6.40,7.68,6.40,23af6cbc-03e8-45c6-9fef-0b4497e4bc3e,8f170da3-9efc-40c7-b607-758d6b00e8a2
'F0523','',Strawberries - Small,Pn (250g),'F4','','No','limited',2.86,3.75,4.00,4.25,4.25,4.00,3.75,4.50,3.00,394284e0-6ae6-491b-89e5-c55bb69393c5,ad291d80-7a9d-4b51-b120-f4da24917a3d
'F0524','',Strawberries - Small,Tray,'F4','','No','limited',42.86,50.00,50.00,50.00,50.00,50.00,50.00,50.00,50.00,394284e0-6ae6-491b-89e5-c55bb69393c5,4e2dbf0a-c55a-47d1-9e87-a086f2c847b4
'F0530','Pnt',Strawberries - White,Punnet (250g),'F4','','No','unavailable',7.77,9.50,9.50,11.40,9.50,9.50,9.50,11.40,9.50,d4455765-183f-4a55-9941-b0f131de1cff,031d62a4-151e-4278-98b8-4c683345f5c0
'F0531','Tray',Strawberries - White,Tray,'F4','','No','unavailable',70.00,85.00,85.00,102.00,85.00,85.00,85.00,102.00,85.00,d4455765-183f-4a55-9941-b0f131de1cff,4e2dbf0a-c55a-47d1-9e87-a086f2c847b4
'F0525','',Strawberries - Wild,Pn,'F5','','No','unavailable',5.00,7.50,8.20,9.00,8.20,8.20,7.50,9.00,7.50,16a105a1-b557-480a-8810-470e0b17e899,8f170da3-9efc-40c7-b607-758d6b00e8a2
'F0526','',Strawberries PLATES,Pn,'J9','','No','unavailable',4.50,6.25,6.70,7.50,6.70,6.70,6.00,7.50,6.00,88985294-078d-4988-8762-6fbb100390d1,8f170da3-9efc-40c7-b607-758d6b00e8a2
'3547','',Stuffed Potato,Each,'Kitchen - Bulk','','No','available',4.00,6.50,6.50,7.80,6.50,6.50,6.50,7.80,6.50,7fb30761-f5e7-4659-82b5-749834662fc8,8d446963-03cb-4081-9ba7-4909f3208813
'A0077','',Sugar Cane,Bunch,'E4','','No','unavailable',45.00,55.00,58.00,66.00,58.00,58.00,54.00,66.00,54.00,3d156546-6e39-41c0-8810-1999f3a97a94,8c3d6a06-432f-4dd4-a1f8-ad595ebde6ed
'H0904','',Swedes,Bag (10kg),'J4','','No','available',30.00,39.00,42.00,46.00,42.00,42.00,38.00,46.00,33.00,843aac5a-bbf2-4e66-89b5-ac231579263b,dcfbc050-a4b9-49aa-9fe4-13e4d6237b79
'H0905','',Swedes,Kg,'J4','','No','available',3.00,4.50,4.90,5.30,4.90,4.90,4.20,5.30,3.70,843aac5a-bbf2-4e66-89b5-ac231579263b,94ab9910-b3ea-495c-a740-198b0364a92f
'M1612','',Sweet Potatoes (Diced),Bag (5kg),'J4','48 hours notice required for this product','No','available',20.50,30.00,32.00,35.00,32.00,32.00,28.00,35.00,28.00,4acd6912-7ab0-4868-8c23-7f1f2fb209b0,305f8071-b64c-488d-8ac9-09703d6e68b1
'L1430','',Sweet Potatoes (Large),Box (15kg),'A','','No','available',26.00,34.00,37.00,39.00,36.00,37.00,33.00,39.00,24.00,204d6afb-e7de-4ffc-a97b-2c61087bcf81,b6f5f70b-64a5-442d-be21-ad517f978076
'L1432','',Sweet Potatoes (Large),Kg,'A','','No','available',1.44,2.45,2.80,3.10,2.80,2.80,2.25,3.10,2.20,204d6afb-e7de-4ffc-a97b-2c61087bcf81,94ab9910-b3ea-495c-a740-198b0364a92f
'L1427','',Sweet Potatoes (Medium),Box (15kg),'A','','No','available',40.00,51.00,55.00,59.00,55.00,55.00,49.00,59.00,45.00,be324ca7-9a28-4e01-91ca-be8343d48109,b6f5f70b-64a5-442d-be21-ad517f978076
'L1429','',Sweet Potatoes (Medium),Kg,'A','','No','available',2.22,3.60,3.80,4.25,3.80,3.80,3.50,4.25,3.25,be324ca7-9a28-4e01-91ca-be8343d48109,94ab9910-b3ea-495c-a740-198b0364a92f
'M1613','',Sweet Potatoes - Hand Cut Chips,Kg,'J4','48 hours notice required for this product','No','available',4.50,6.50,7.00,7.80,7.00,7.00,6.50,7.80,6.50,c232ee8a-3ee3-4df3-a7bd-3eea67aeb2f0,94ab9910-b3ea-495c-a740-198b0364a92f
